Date,Open,High,Low,Close,Adj Close,Volume
2014-09-26,36.700001,36.700001,36.700001,36.700001,36.297070,0
2014-09-29,36.520000,36.520000,36.520000,36.520000,36.119045,656
2014-09-30,36.520000,36.520000,36.520000,36.520000,36.119045,0
2014-10-01,36.849998,36.849998,36.849998,36.849998,36.445415,146
2014-10-02,36.279999,36.279999,36.279999,36.279999,35.881680,360
2014-10-03,36.540001,36.540001,36.000000,36.000000,35.604752,507
2014-10-06,37.000000,37.060001,37.000000,37.060001,36.653114,564
2014-10-07,37.060001,37.060001,37.060001,37.060001,36.653114,0
2014-10-08,36.869999,37.200001,36.869999,37.200001,36.791576,230
2014-10-09,36.799999,36.799999,36.799999,36.799999,36.395969,100
2014-10-10,36.060001,37.000000,36.060001,37.000000,36.593773,516
2014-10-13,37.000000,37.000000,37.000000,37.000000,36.593773,0
2014-10-14,36.580002,36.580002,36.000000,36.000000,35.604752,1552
2014-10-15,35.660000,35.660000,34.340000,34.619999,34.239906,1030
2014-10-16,34.619999,34.619999,34.619999,34.619999,34.239906,0
2014-10-17,36.549999,36.549999,36.549999,36.549999,36.148716,282
2014-10-20,36.840000,36.840000,36.840000,36.840000,36.435532,464
2014-10-21,36.750000,36.750000,36.750000,36.750000,36.346516,679
2014-10-22,36.750000,36.750000,36.750000,36.750000,36.346516,0
2014-10-23,36.500000,36.500000,36.500000,36.500000,36.099258,137
2014-10-24,36.400002,36.500000,36.400002,36.500000,36.099258,705
2014-10-27,36.500000,36.500000,36.500000,36.500000,36.099258,0
2014-10-28,36.500000,36.500000,36.500000,36.500000,36.099258,0
2014-10-29,36.090000,36.090000,36.090000,36.090000,35.693768,447
2014-10-30,36.090000,36.090000,36.090000,36.090000,35.693768,0
2014-10-31,36.090000,36.090000,36.090000,36.090000,35.693768,0
2014-11-03,35.650002,35.650002,35.637001,35.637001,35.245743,1006
2014-11-04,35.180000,35.299999,35.180000,35.299999,34.912437,498
2014-11-05,35.299999,35.299999,35.299999,35.299999,34.912437,0
2014-11-06,35.250000,35.250000,35.250000,35.250000,34.862988,526
2014-11-07,35.320000,35.320000,35.320000,35.320000,34.932220,273
2014-11-10,36.599998,36.849998,36.599998,36.849998,36.445415,1480
2014-11-11,36.849998,36.849998,36.849998,36.849998,36.445415,0
2014-11-12,36.439999,36.439999,36.439999,36.439999,36.039921,210
2014-11-13,37.080002,37.080002,37.080002,37.080002,36.672894,220
2014-11-14,36.500000,36.500000,36.500000,36.500000,36.099258,287
2014-11-17,38.150002,38.150002,37.279999,37.279999,36.870697,383
2014-11-18,37.279999,37.279999,37.279999,37.279999,36.870697,0
2014-11-19,38.549999,39.270000,38.549999,39.240002,38.809185,710
2014-11-20,40.279999,40.279999,40.279999,40.279999,39.837761,304
2014-11-21,40.279999,40.279999,40.279999,40.279999,39.837761,0
2014-11-24,42.250000,42.250000,42.250000,42.250000,41.786129,1100
2014-11-25,42.250000,42.250000,42.250000,42.250000,41.786129,0
2014-11-26,42.250000,42.250000,42.250000,42.250000,41.786129,0
2014-11-28,42.250000,42.250000,42.250000,42.250000,41.786129,0
2014-12-01,43.240002,43.240002,43.160000,43.160000,42.686142,17031
2014-12-02,43.160000,43.160000,43.160000,43.160000,42.686142,0
2014-12-03,43.820000,44.230000,43.820000,44.230000,43.744392,981
2014-12-04,43.860001,43.860001,43.799999,43.799999,43.319115,10633
2014-12-05,43.799999,43.799999,43.799999,43.799999,43.319115,0
2014-12-08,44.099998,44.520000,44.520000,44.520000,44.031212,191
2014-12-09,44.520000,44.520000,44.520000,44.520000,44.031212,0
2014-12-10,43.110001,43.250000,43.110001,43.250000,42.775154,313
2014-12-11,43.250000,43.250000,43.250000,43.250000,42.775154,0
2014-12-12,43.200001,43.290001,42.430000,42.430000,41.964153,951
2014-12-15,41.849998,41.849998,41.000000,41.000000,40.549858,1860
2014-12-16,41.000000,41.000000,41.000000,41.000000,40.549858,0
2014-12-17,42.750000,42.750000,42.750000,42.750000,42.280640,800
2014-12-18,44.099998,44.099998,44.099998,44.099998,43.615814,547
2014-12-19,44.450001,44.450001,44.310001,44.310001,43.823517,603
2014-12-22,44.750000,44.750000,44.750000,44.750000,44.258682,284
2014-12-23,43.650002,43.650002,43.650002,43.650002,43.170761,250
2014-12-24,43.650002,43.650002,43.650002,43.650002,43.170761,0
2014-12-26,44.450001,44.450001,44.450001,44.450001,43.961979,264
2014-12-29,43.959999,43.959999,43.959999,43.959999,43.477352,200
2014-12-30,44.799999,44.799999,44.799999,44.799999,44.308136,311
2014-12-31,44.799999,44.799999,44.799999,44.799999,44.308136,0
2015-01-02,44.799999,44.799999,44.799999,44.799999,44.308136,0
2015-01-05,44.799999,44.799999,44.799999,44.799999,44.308136,0
2015-01-06,44.799999,44.799999,44.799999,44.799999,44.308136,0
2015-01-07,42.700001,42.700001,42.700001,42.700001,42.231197,200
2015-01-08,43.810001,43.810001,43.810001,43.810001,43.329006,289
2015-01-09,43.669998,43.669998,43.669998,43.669998,43.190540,160
2015-01-12,44.750000,44.750000,44.750000,44.750000,44.258682,507
2015-01-13,44.750000,44.750000,44.750000,44.750000,44.258682,0
2015-01-14,44.750000,44.750000,44.750000,44.750000,44.258682,0
2015-01-15,44.750000,44.750000,44.750000,44.750000,44.258682,0
2015-01-16,44.750000,44.750000,44.750000,44.750000,44.258682,0
2015-01-20,44.750000,44.900002,44.750000,44.900002,44.407040,1998
2015-01-21,44.480000,45.150002,44.450001,45.150002,44.654297,11696
2015-01-22,44.590000,44.590000,44.590000,44.590000,44.100441,162
2015-01-23,43.830002,43.970001,43.830002,43.970001,43.487251,328
2015-01-26,44.080002,44.080002,44.080002,44.080002,43.596043,116
2015-01-27,44.830002,45.119999,44.830002,45.119999,44.624622,468
2015-01-28,44.580002,44.580002,44.580002,44.580002,44.090553,350
2015-01-29,44.580002,44.580002,44.580002,44.580002,44.090553,0
2015-01-30,45.150002,45.150002,44.599998,44.599998,44.110329,7578
2015-02-02,44.549999,44.869999,44.549999,44.869999,44.377369,331
2015-02-03,45.799999,45.799999,45.799999,45.799999,45.297157,1183
2015-02-04,45.799999,45.799999,45.799999,45.799999,45.297157,0
2015-02-05,46.700001,46.700001,46.650002,46.650002,46.137825,8015
2015-02-06,46.400002,46.400002,46.400002,46.400002,45.890572,202
2015-02-09,46.400002,46.400002,46.400002,46.400002,45.890572,0
2015-02-10,46.299999,46.299999,46.299999,46.299999,45.791664,277
2015-02-11,46.049999,46.049999,46.049999,46.049999,45.544411,100
2015-02-12,46.849998,46.849998,46.849998,46.849998,46.335629,261
2015-02-13,46.849998,46.849998,46.849998,46.849998,46.335629,0
2015-02-17,46.849998,46.849998,46.849998,46.849998,46.335629,0
2015-02-18,46.849998,46.849998,46.849998,46.849998,46.335629,0
2015-02-19,46.340000,46.340000,46.340000,46.340000,45.831230,100
2015-02-20,46.340000,46.340000,46.340000,46.340000,45.831230,0
2015-02-23,46.340000,46.340000,46.340000,46.340000,45.831230,0
2015-02-24,46.340000,46.340000,46.340000,46.340000,45.831230,0
2015-02-25,46.340000,46.340000,46.340000,46.340000,45.831230,0
2015-02-26,46.340000,46.340000,46.340000,46.340000,45.831230,0
2015-02-27,46.529999,46.529999,46.529999,46.529999,46.019138,400
2015-03-02,46.279999,46.279999,46.279999,46.279999,45.771889,100
2015-03-03,46.279999,46.279999,46.279999,46.279999,45.771889,0
2015-03-04,46.279999,46.279999,46.279999,46.279999,45.771889,0
2015-03-05,46.279999,46.279999,46.279999,46.279999,45.771889,0
2015-03-06,46.279999,46.279999,46.279999,46.279999,45.771889,0
2015-03-09,44.389999,44.389999,44.389999,44.389999,43.902634,156
2015-03-10,43.400002,43.619999,43.400002,43.619999,43.141090,866
2015-03-11,43.250000,43.250000,43.250000,43.250000,42.775154,203
2015-03-12,43.250000,43.250000,43.250000,43.250000,42.775154,0
2015-03-13,43.250000,43.250000,43.250000,43.250000,42.775154,0
2015-03-16,43.700001,43.700001,43.700001,43.700001,43.220215,200
2015-03-17,43.299999,43.299999,43.299999,43.299999,42.824604,210
2015-03-18,42.459999,42.799999,42.320000,42.799999,42.330093,5328
2015-03-19,42.759998,42.950001,42.759998,42.950001,42.478447,431
2015-03-20,43.230000,43.230000,43.230000,43.230000,42.755371,249
2015-03-23,43.230000,43.230000,43.230000,43.230000,42.755371,0
2015-03-24,43.230000,43.230000,43.230000,43.230000,42.755371,0
2015-03-25,43.230000,43.230000,43.230000,43.230000,42.755371,0
2015-03-26,43.230000,43.230000,43.230000,43.230000,42.755371,0
2015-03-27,43.299999,43.299999,43.299999,43.299999,42.824604,150
2015-03-30,43.299999,43.299999,43.299999,43.299999,42.824604,0
2015-03-31,43.299999,43.299999,43.299999,43.299999,42.824604,0
2015-04-01,43.299999,43.299999,43.299999,43.299999,42.824604,0
2015-04-02,43.400002,43.400002,43.400002,43.400002,42.923508,143
2015-04-06,43.400002,43.400002,43.400002,43.400002,42.923508,0
2015-04-07,43.400002,43.400002,43.400002,43.400002,42.923508,0
2015-04-08,43.400002,43.400002,43.400002,43.400002,42.923508,0
2015-04-09,43.970001,44.060001,43.970001,44.060001,43.576260,600
2015-04-10,44.060001,44.060001,44.060001,44.060001,43.576260,0
2015-04-13,44.060001,44.060001,44.060001,44.060001,43.576260,0
2015-04-14,44.790001,44.790001,44.790001,44.790001,44.298244,193
2015-04-15,44.349998,44.349998,44.349998,44.349998,43.863075,100
2015-04-16,44.349998,44.349998,44.349998,44.349998,43.863075,0
2015-04-17,43.400002,43.400002,43.400002,43.400002,42.923508,213
2015-04-20,43.400002,43.400002,43.400002,43.400002,42.923508,0
2015-04-21,44.720001,44.720001,44.500000,44.500000,44.011429,375
2015-04-22,44.500000,44.500000,44.500000,44.500000,44.011429,0
2015-04-23,44.500000,44.500000,44.500000,44.500000,44.011429,0
2015-04-24,43.830002,43.830002,43.830002,43.830002,43.348789,334
2015-04-27,44.799999,46.000000,44.799999,45.990002,45.485073,760
2015-04-28,45.990002,45.990002,45.990002,45.990002,45.485073,0
2015-04-29,45.990002,45.990002,45.990002,45.990002,45.485073,0
2015-04-30,45.990002,45.990002,45.990002,45.990002,45.485073,0
2015-05-01,45.990002,45.990002,45.990002,45.990002,45.485073,0
2015-05-04,45.990002,45.990002,45.990002,45.990002,45.485073,0
2015-05-05,42.349998,42.349998,41.910000,41.910000,41.449863,492
2015-05-06,40.200001,40.200001,40.200001,40.200001,39.758640,196
2015-05-07,42.950001,43.619999,42.950001,43.619999,43.141090,358
2015-05-08,43.619999,43.619999,43.619999,43.619999,43.141090,0
2015-05-11,43.619999,43.619999,43.619999,43.619999,43.141090,0
2015-05-12,43.799999,43.799999,43.799999,43.799999,43.319115,116
2015-05-13,43.799999,43.799999,43.799999,43.799999,43.319115,0
2015-05-14,44.750000,45.259998,44.750000,45.259998,44.763084,700
2015-05-15,45.259998,45.259998,45.259998,45.259998,44.763084,0
2015-05-18,44.849998,44.849998,44.599998,44.599998,44.110329,18990
2015-05-19,44.599998,44.599998,44.599998,44.599998,44.110329,0
2015-05-20,45.470001,45.470001,45.470001,45.470001,44.970783,103
2015-05-21,45.470001,45.470001,45.470001,45.470001,44.970783,0
2015-05-22,43.849998,43.849998,43.849998,43.849998,43.368565,110
2015-05-26,41.500000,41.500000,41.500000,41.500000,41.044365,900
2015-05-27,41.080002,41.080002,41.080002,41.080002,40.628979,500
2015-05-28,41.080002,41.080002,41.080002,41.080002,40.628979,0
2015-05-29,41.080002,41.080002,41.080002,41.080002,40.628979,0
2015-06-01,41.080002,41.080002,41.080002,41.080002,40.628979,0
2015-06-02,41.599998,41.599998,41.599998,41.599998,41.143269,133
2015-06-03,41.599998,41.599998,41.599998,41.599998,41.143269,0
2015-06-04,41.599998,41.599998,41.599998,41.599998,41.143269,0
2015-06-05,40.570000,40.570000,40.570000,40.570000,40.124584,138
2015-06-08,40.740002,40.740002,40.740002,40.740002,40.292717,415
2015-06-09,39.980000,39.980000,39.930000,39.930000,39.491611,241
2015-06-10,40.919998,41.939999,40.869999,41.939999,41.479534,9345
2015-06-11,41.799999,41.830002,41.750000,41.750000,41.291626,11262
2015-06-12,41.750000,41.750000,41.750000,41.750000,41.291626,0
2015-06-15,41.750000,41.750000,41.750000,41.750000,41.291626,0
2015-06-16,40.560001,40.700001,40.549999,40.700001,40.253151,500
2015-06-17,40.700001,40.700001,40.700001,40.700001,40.253151,0
2015-06-18,40.919998,40.919998,40.919998,40.919998,40.600410,175
2015-06-19,41.529999,41.529999,41.180000,41.180000,40.858387,254
2015-06-22,40.700001,40.700001,40.700001,40.700001,40.382137,600
2015-06-23,40.700001,40.700001,40.700001,40.700001,40.382137,0
2015-06-24,40.700001,40.700001,40.700001,40.700001,40.382137,0
2015-06-25,39.759998,39.759998,39.759998,39.759998,39.449474,189
2015-06-26,39.770000,39.770000,39.130001,39.299999,38.993069,1129
2015-06-29,39.299999,39.299999,39.299999,39.299999,38.993069,0
2015-06-30,39.299999,39.299999,39.299999,39.299999,38.993069,0
2015-07-01,39.400002,39.400002,39.400002,39.400002,39.092289,100
2015-07-02,39.400002,39.400002,39.400002,39.400002,39.092289,0
2015-07-06,39.400002,39.400002,39.400002,39.400002,39.092289,0
2015-07-07,38.349998,38.349998,38.349998,38.349998,38.050491,192
2015-07-08,39.040001,39.040001,39.040001,39.040001,38.735100,317
2015-07-09,39.830002,39.830002,39.830002,39.830002,39.518929,246
2015-07-10,39.830002,39.830002,39.830002,39.830002,39.518929,0
2015-07-13,40.939999,40.939999,40.939999,40.939999,40.620258,114
2015-07-14,41.060001,41.060001,41.060001,41.060001,40.739323,500
2015-07-15,41.490002,41.490002,41.490002,41.490002,41.165966,213
2015-07-16,43.000000,43.000000,42.849998,42.849998,42.515343,1100
2015-07-17,42.849998,42.849998,42.849998,42.849998,42.515343,0
2015-07-20,42.849998,42.849998,42.849998,42.849998,42.515343,0
2015-07-21,42.849998,42.849998,42.849998,42.849998,42.515343,0
2015-07-22,43.230000,43.230000,43.230000,43.230000,42.892372,476
2015-07-23,42.889999,42.889999,42.889999,42.889999,42.555031,155
2015-07-24,42.480499,42.480499,42.480499,42.480499,42.148727,154
2015-07-27,41.349998,41.349998,41.349998,41.349998,41.027058,204
2015-07-28,41.349998,41.349998,41.349998,41.349998,41.027058,0
2015-07-29,41.349998,41.349998,41.349998,41.349998,41.027058,0
2015-07-30,38.919998,39.450001,38.919998,39.450001,39.141899,468
2015-07-31,39.450001,39.450001,39.450001,39.450001,39.141899,0
2015-08-03,39.450001,39.450001,39.450001,39.450001,39.141899,0
2015-08-04,40.580002,40.664101,40.580002,40.580002,40.263073,11616
2015-08-05,41.450001,41.450001,41.450001,41.450001,41.126278,264
2015-08-06,41.450001,41.450001,41.450001,41.450001,41.126278,0
2015-08-07,40.070000,40.070000,40.070000,40.070000,39.757053,280
2015-08-10,40.070000,40.070000,40.070000,40.070000,39.757053,0
2015-08-11,40.070000,40.070000,40.070000,40.070000,39.757053,0
2015-08-12,40.070000,40.070000,40.070000,40.070000,39.757053,0
2015-08-13,40.070000,40.070000,40.070000,40.070000,39.757053,0
2015-08-14,40.590000,40.590000,40.590000,40.590000,40.272995,119
2015-08-17,40.200001,40.200001,40.200001,40.200001,39.886040,285
2015-08-18,42.750000,42.750000,42.750000,42.750000,42.416126,100
2015-08-19,42.750000,42.750000,42.750000,42.750000,42.416126,0
2015-08-20,42.700001,42.700001,42.080002,42.400002,42.068859,2053
2015-08-21,41.650002,41.650002,41.310001,41.310001,40.987373,200
2015-08-24,41.310001,41.310001,41.310001,41.310001,40.987373,0
2015-08-25,41.310001,41.310001,41.310001,41.310001,40.987373,0
2015-08-26,41.310001,41.310001,41.310001,41.310001,40.987373,0
2015-08-27,41.310001,41.310001,41.310001,41.310001,40.987373,0
2015-08-28,41.310001,41.310001,41.310001,41.310001,40.987373,0
2015-08-31,41.750000,41.750000,41.750000,41.750000,41.423939,100
2015-09-01,40.509998,40.509998,40.509998,40.509998,40.193615,719
2015-09-02,40.990002,40.990002,40.990002,40.990002,40.669872,1850
2015-09-03,41.090000,41.090000,41.090000,41.090000,40.769089,287
2015-09-04,41.090000,41.090000,41.090000,41.090000,40.769089,0
2015-09-08,41.090000,41.090000,41.090000,41.090000,40.769089,0
2015-09-09,41.500000,41.500000,40.880001,40.880001,40.560730,585
2015-09-10,40.880001,40.880001,40.880001,40.880001,40.560730,0
2015-09-11,41.779999,41.779999,41.779999,41.779999,41.453697,111
2015-09-14,41.950001,42.000000,41.950001,42.000000,41.671982,365
2015-09-15,42.299999,42.299999,42.299999,42.299999,41.969639,525
2015-09-16,43.160000,43.340000,43.160000,43.340000,43.001518,374
2015-09-17,45.250000,45.500000,44.799999,44.799999,44.450115,719
2015-09-18,45.500000,45.500000,45.480000,45.480000,45.124798,200
2015-09-21,44.349998,44.349998,44.349998,44.349998,44.003624,154
2015-09-22,44.250000,44.250000,43.540001,43.540001,43.199955,801
2015-09-23,45.049999,46.040001,45.049999,46.040001,45.680431,3790
2015-09-24,46.040001,46.040001,46.040001,46.040001,45.680431,0
2015-09-25,46.299999,46.299999,46.299999,46.299999,45.938396,125
2015-09-28,46.299999,46.299999,46.299999,46.299999,45.938396,0
2015-09-29,46.351501,46.351501,46.351501,46.351501,45.989502,168
2015-09-30,46.351501,46.351501,46.351501,46.351501,45.989502,0
2015-10-01,46.351501,46.351501,46.351501,46.351501,45.989502,0
2015-10-02,49.169998,49.650002,48.889999,49.650002,49.262238,11385
2015-10-05,49.709999,49.709999,49.689999,49.689999,49.301922,19453
2015-10-06,49.044998,49.044998,49.044998,49.044998,48.661957,780
2015-10-07,49.044998,49.044998,49.044998,49.044998,48.661957,0
2015-10-08,49.044998,49.044998,49.044998,49.044998,48.661957,0
2015-10-09,48.180000,48.180000,48.139999,48.139999,47.764027,799
2015-10-12,48.139999,48.139999,48.139999,48.139999,47.764027,0
2015-10-13,47.529999,47.529999,47.529999,47.529999,47.158791,183
2015-10-14,47.529999,47.529999,47.529999,47.529999,47.158791,0
2015-10-15,49.349998,49.349998,49.349998,49.349998,48.964577,182
2015-10-16,48.820000,48.820000,48.820000,48.820000,48.438721,14258
2015-10-19,48.820000,48.820000,48.820000,48.820000,48.438721,0
2015-10-20,48.820000,48.820000,48.820000,48.820000,48.438721,0
2015-10-21,49.750000,49.750000,49.750000,49.750000,49.361454,526
2015-10-22,49.750000,49.750000,49.750000,49.750000,49.361454,216
2015-10-23,50.150002,50.150002,50.150002,50.150002,49.758331,208
2015-10-26,50.150002,50.150002,50.150002,50.150002,49.758331,0
2015-10-27,49.720001,49.720001,49.720001,49.720001,49.331688,240
2015-10-28,50.520000,51.369999,50.520000,51.360001,50.958881,9961
2015-10-29,51.150002,51.919998,51.150002,51.919998,51.514507,321
2015-10-30,51.919998,51.919998,51.919998,51.919998,51.514507,581
2015-11-02,52.040001,52.160000,52.040001,52.160000,51.752632,11415
2015-11-03,52.049999,52.049999,52.049999,52.049999,51.643490,580
2015-11-04,50.369999,50.369999,50.369999,50.369999,49.976612,309
2015-11-05,50.369999,50.369999,50.369999,50.369999,49.976612,0
2015-11-06,50.369999,50.369999,50.369999,50.369999,49.976612,0
2015-11-09,50.369999,50.369999,50.369999,50.369999,49.976612,0
2015-11-10,50.369999,50.369999,50.369999,50.369999,49.976612,0
2015-11-11,50.369999,50.369999,50.369999,50.369999,49.976612,0
2015-11-12,49.849998,49.849998,49.849998,49.849998,49.460670,132
2015-11-13,46.049999,46.049999,46.049999,46.049999,45.690350,100
2015-11-16,47.900002,47.900002,47.900002,47.900002,47.525902,102
2015-11-17,47.349998,48.049999,47.349998,48.049999,47.674732,2393
2015-11-18,48.200001,48.200001,48.200001,48.200001,47.823559,127
2015-11-19,48.200001,48.200001,48.200001,48.200001,47.823559,0
2015-11-20,48.827000,48.827000,48.827000,48.827000,48.445663,320
2015-11-23,48.250000,48.250000,48.250000,48.250000,47.873169,130
2015-11-24,46.488499,46.500000,46.488499,46.500000,46.136837,214
2015-11-25,46.500000,46.500000,46.500000,46.500000,46.136837,0
2015-11-27,46.500000,46.500000,46.500000,46.500000,46.136837,0
2015-11-30,46.500000,46.500000,46.500000,46.500000,46.136837,0
2015-12-01,49.119999,49.990002,48.650002,49.990002,49.599583,424
2015-12-02,49.990002,49.990002,49.990002,49.990002,49.599583,0
2015-12-03,49.930000,49.930000,49.720001,49.720001,49.331688,435
2015-12-04,49.720001,49.720001,49.720001,49.720001,49.331688,0
2015-12-07,49.599998,49.610001,49.549999,49.549999,49.163017,10437
2015-12-08,49.549999,49.549999,49.549999,49.549999,49.163017,0
2015-12-09,49.549999,49.549999,49.549999,49.549999,49.163017,0
2015-12-10,49.549999,49.549999,49.549999,49.549999,49.163017,0
2015-12-11,48.910000,49.150002,48.910000,49.150002,48.766144,978
2015-12-14,49.250000,49.250000,49.250000,49.250000,48.865356,121
2015-12-15,49.250000,49.250000,49.250000,49.250000,48.865356,0
2015-12-16,49.250000,49.250000,49.250000,49.250000,48.865356,0
2015-12-17,49.250000,49.250000,49.250000,49.250000,48.865356,0
2015-12-18,49.250000,49.250000,49.250000,49.250000,48.865356,0
2015-12-21,49.250000,49.250000,49.250000,49.250000,48.865356,0
2015-12-22,49.250000,49.250000,49.250000,49.250000,48.865356,0
2015-12-23,49.500000,49.500000,49.500000,49.500000,49.113403,621
2015-12-24,49.500000,49.500000,49.500000,49.500000,49.113403,0
2015-12-28,49.500000,49.500000,49.500000,49.500000,49.113403,0
2015-12-29,49.500000,49.500000,49.500000,49.500000,49.113403,0
2015-12-30,49.500000,49.500000,49.500000,49.500000,49.113403,0
2015-12-31,49.500000,49.500000,49.500000,49.500000,49.113403,0
2016-01-04,49.200001,49.200001,49.200001,49.200001,48.815754,711
2016-01-05,48.500000,48.794998,48.500000,48.794998,48.413906,464
2016-01-06,48.794998,48.794998,48.794998,48.794998,48.413906,0
2016-01-07,49.119999,49.119999,47.570000,47.570000,47.198479,458
2016-01-08,47.570000,47.570000,47.570000,47.570000,47.198479,0
2016-01-11,49.490002,49.490002,49.490002,49.490002,49.103489,115
2016-01-12,50.009998,50.500000,50.000000,50.500000,50.105595,3950
2016-01-13,50.020000,50.020000,49.150002,49.150002,48.766144,459
2016-01-14,48.849998,48.849998,48.849998,48.849998,48.468479,167
2016-01-15,47.130001,47.130001,45.389999,46.240002,45.878868,1031
2016-01-19,50.200001,50.200001,49.450001,49.450001,49.063801,455
2016-01-20,48.099998,48.400002,48.070000,48.400002,48.022003,584
2016-01-21,48.799999,50.189999,48.799999,49.750000,49.361454,1161
2016-01-22,50.000000,50.250000,50.000000,50.250000,49.857552,600
2016-01-25,51.000000,51.000000,51.000000,51.000000,50.601692,203
2016-01-26,50.799999,50.799999,50.799999,50.799999,50.403255,464
2016-01-27,51.299999,51.299999,51.299999,51.299999,50.899345,227
2016-01-28,49.500000,49.599998,49.500000,49.599998,49.212624,276
2016-01-29,50.029999,50.029999,49.993999,49.993999,49.603546,286
2016-02-01,49.993999,49.993999,49.993999,49.993999,49.603546,0
2016-02-02,49.400002,49.730000,49.400002,49.730000,49.341606,403
2016-02-03,49.889999,51.500000,49.320000,49.320000,48.934811,809
2016-02-04,49.400002,50.099998,48.880001,50.099998,49.708721,669
2016-02-05,48.119999,48.119999,47.700001,47.700001,47.327465,795
2016-02-08,45.200001,45.200001,44.580002,44.580002,44.231834,452
2016-02-09,44.650002,44.650002,43.330002,43.340500,43.002010,873
2016-02-10,45.720001,45.720001,45.720001,45.720001,45.362934,599
2016-02-11,45.349998,45.349998,45.349998,45.349998,44.995819,186
2016-02-12,45.150002,45.650002,45.150002,45.650002,45.293476,635
2016-02-16,45.430000,46.000000,45.000000,45.000000,44.648552,11784
2016-02-17,46.000000,46.000000,46.000000,46.000000,45.640743,216
2016-02-18,47.529999,47.990002,47.529999,47.990002,47.615200,1101
2016-02-19,47.266998,47.549999,47.266998,47.549999,47.178638,709
2016-02-22,46.950001,46.950001,46.950001,46.950001,46.583324,1724
2016-02-23,46.859001,47.770000,46.859001,47.639999,47.267933,1342
2016-02-24,40.869999,41.400002,36.970001,40.099998,39.786819,13825
2016-02-25,40.070000,41.000000,38.840000,41.000000,40.679790,19059
2016-02-26,41.000000,42.700001,40.580700,42.700001,42.366520,26600
2016-02-29,42.700001,42.700001,42.400002,42.400002,42.068859,950
2016-03-01,42.799999,42.799999,39.899799,42.799999,42.465729,10063
2016-03-02,41.150002,44.450001,41.150002,44.450001,44.102848,4499
2016-03-03,44.450001,44.450001,44.450001,44.450001,44.102848,0
2016-03-04,42.549999,42.549999,42.549999,42.549999,42.217682,1015
2016-03-07,42.549999,42.549999,42.549999,42.549999,42.217682,0
2016-03-08,38.400002,38.558601,38.299999,38.299999,38.000877,12687
2016-03-09,38.599998,38.750000,38.599998,38.750000,38.447365,613
2016-03-10,38.900002,38.900002,38.900002,38.900002,38.596199,879
2016-03-11,36.850101,40.000000,36.850101,39.990002,39.677685,34204
2016-03-14,38.709999,42.020000,38.709999,42.020000,41.691826,260
2016-03-15,38.340000,40.980000,37.150002,40.980000,40.659950,1083
2016-03-16,41.150002,41.419998,41.150002,41.419998,41.096508,913
2016-03-17,40.000000,40.000000,40.000000,40.000000,39.687599,411
2016-03-18,36.220001,39.529999,36.220001,36.320000,36.036339,2017
2016-03-21,38.090000,38.090000,38.090000,38.090000,37.792519,177
2016-03-22,35.599998,37.669998,33.700001,37.669998,37.375793,1588
2016-03-23,36.000000,38.950001,36.000000,38.900002,38.596199,1018
2016-03-24,39.009998,39.169998,36.000000,36.000000,35.718842,13468
2016-03-28,39.320000,39.320000,39.320000,39.320000,39.012913,314
2016-03-29,36.000000,37.720001,35.500000,37.720001,37.425411,2833
2016-03-30,38.299999,39.500000,38.299999,39.500000,39.191502,456
2016-03-31,38.250000,38.250000,38.250000,38.250000,37.951267,500
2016-04-01,38.750000,42.900002,38.459999,41.000000,40.679790,1680
2016-04-04,37.720001,37.720001,37.720001,37.720001,37.425411,221
2016-04-05,38.049999,38.349998,38.049999,38.320000,38.020721,2361
2016-04-06,38.720001,39.610001,38.720001,39.610001,39.300652,1912
2016-04-07,38.250000,38.250000,38.169998,38.169998,37.871891,1358
2016-04-08,37.930000,39.700001,37.930000,39.700001,39.389946,292
2016-04-11,40.020000,40.020000,40.020000,40.020000,39.707447,344
2016-04-12,39.139999,39.340000,39.139999,39.340000,39.032757,955
2016-04-13,39.573399,40.480000,39.573399,40.000000,39.687599,14992
2016-04-14,40.060001,40.060001,40.049999,40.049999,39.737209,897
2016-04-15,38.930000,40.430000,38.930000,38.990002,38.685490,1202
2016-04-18,40.910000,40.910000,40.910000,40.910000,40.590496,235
2016-04-19,41.680000,41.680000,40.130001,41.619999,41.294949,22057
2016-04-20,41.619999,41.619999,41.619999,41.619999,41.294949,0
2016-04-21,40.779999,40.790001,40.779999,40.790001,40.471428,742
2016-04-22,39.150002,40.410000,39.150002,40.410000,40.094402,732
2016-04-25,41.080002,41.080002,41.080002,41.080002,40.759167,917
2016-04-26,40.000000,40.020000,39.950001,39.950001,39.637993,2009
2016-04-27,43.250000,43.980000,43.099998,43.980000,43.636517,1448
2016-04-28,42.740002,44.459999,42.740002,44.459999,44.112770,1087
2016-04-29,41.900002,44.009998,41.900002,43.990002,43.646442,1831
2016-05-02,44.020000,44.020000,44.020000,44.020000,43.676208,155
2016-05-03,43.150002,43.150002,42.630001,43.049999,42.713776,1182
2016-05-04,42.590000,42.980000,42.000000,42.980000,42.644325,424
2016-05-05,43.340000,43.340000,43.000000,43.000000,42.664173,664
2016-05-06,42.230000,43.340000,42.230000,43.340000,43.001518,1130
2016-05-09,43.000000,44.049999,42.590000,42.590000,42.257374,1048
2016-05-10,45.259998,45.259998,45.250000,45.250000,44.896599,408
2016-05-11,46.180000,46.880001,46.180000,46.880001,46.513870,1180
